Company Name,Job Title,Salary,years,Rating,company type,review,Location,Salaries Reported
Merilytics,Software Development Engineer (SDE),400000,12 years old,3.7,Private,(86 Reviews),Hyderabad,1
Merilytics,Software Development Engineer In Test (SDET),600000,12 years old,3.7,Private,(86 Reviews),Hyderabad,1
Merit Group,Backend Process,252000,20 years old,4,Private,(69 Reviews),Chennai,1
Merit Group,Senior Front End Developer,300000,20 years old,4,Private,(69 Reviews),Chennai,1
MetLife,Software Development Engineer,2000000,15 years old,3.9,Private,(1.2k Reviews),New Delhi,1
mfine,Backend Developer,1700000,6 years old,3.9,Private,(116 Reviews),Bangalore,1
mfine,Software Engineer - Front End,1400000,6 years old,3.9,Private,(116 Reviews),Bangalore,1
mfine,Software Development Engineer,1600000,6 years old,3.9,Private,(116 Reviews),Bangalore,1
mfine,Software Development Engineer,400000,6 years old,3.9,Private,(116 Reviews),New Delhi,1
Micro Focus,Oracle Database Administrator,900000,47 years old,3.6,Private,(265 Reviews),Bangalore,1
Micro Focus,Software Development Engineer (SDE),800000,47 years old,3.6,Private,(265 Reviews),Bangalore,3
Micro Focus,Software Development Engineer,800000,47 years old,3.6,Private,(265 Reviews),Bangalore,4
Microland,Database Administrator,500000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,2
Microland,SQL Server Database Administrator,240000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,2
Microland,Senior Database Administrator,900000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,Senior Oracle Database Administrator,900000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,Senior SQL Server Database Administrator,700000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,SQL-DBA,900000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,Oracle Database Administrator/Developer,400000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,Cloud Database Engineer,1500000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,Sr. Database Administrator,600000,34 years old,3.7,Public,(1.1k Reviews),Bangalore,1
Microland,Java Developer Contractor,300000,34 years old,3.7,Public,(1.1k Reviews),Chennai,1
Milkbasket,Software Development Engineer,800000,8 years old,4.3,Private,(164 Reviews),New Delhi,1
Milkbasket,Software Development Engineer-I,600000,8 years old,4.3,Private,(164 Reviews),New Delhi,1
Milkbasket,Software Development Engineer (SDE),2200000,8 years old,4.3,Private,(164 Reviews),New Delhi,1
Milliman,Front End Developer - Intern,192000,76 years old,4.1,Private,(76 Reviews),New Delhi,1
Mindteck,Test Engineer,400000,32 years old,3.8,Private,(172 Reviews),Bangalore,2
Mindtree,Android Developer - Contractor,600000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Senior Android Developer,672000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Lead Android Developer,1900000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Senior Android Developer,1000000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Java Backend Developer (),1000000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Database Administrator,300000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,Senior Database Administrator,504000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,Oracle Database Administrator,400000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,SQL Server Database Administrator,384000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,Database Administrator (Database Administrator),500000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,SQL-DBA,300000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Mysql Database Administrator,400000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Senior Database Architect,2100000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Microsoft SQL Server Database Administrator,1800000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Front End Developer,516000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,Senior Front End Developer,800000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Front End Eveloper,500000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Front End Developer,504000,24 years old,4,Public,(4.3k Reviews),New Delhi,1
Mindtree,Senior Front End Developer,500000,24 years old,4,Public,(4.3k Reviews),Pune,2
Mindtree,Software Engineer (Ios Developer),800000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,IOS Applications Developer,800000,24 years old,4,Public,(4.3k Reviews),Bangalore,1
Mindtree,Java SSE,700000,24 years old,4,Public,(4.3k Reviews),Chennai,1
Mindtree,Java SSE - Contractor,600000,24 years old,4,Public,(4.3k Reviews),Chennai,1
Mindtree,Java Senior Software Engineer,444000,24 years old,4,Public,(4.3k Reviews),Chennai,1
Mindtree,Java Devloper- Entry Level,400000,24 years old,4,Public,(4.3k Reviews),Chennai,1
Mindtree,Java Developer,400000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Senior Java Developer,180000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Junior Java Developer,400000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Senior Software Engineer - Java Developer,1000000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Python Developer,84000,24 years old,4,Public,(4.3k Reviews),Bangalore,3
Mindtree,Python Developer,600000,24 years old,4,Public,(4.3k Reviews),Chennai,1
Mindtree,Python Automation Engineer,600000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Software Development Engineer (SDE),200000,24 years old,4,Public,(4.3k Reviews),Bangalore,4
Mindtree,Software Development Engineer In Test (SDET),400000,24 years old,4,Public,(4.3k Reviews),Bangalore,11
Mindtree,Software Development Engineer,400000,24 years old,4,Public,(4.3k Reviews),Bangalore,7
Mindtree,Software Development Engineer In Test,400000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,Senior Software Development Engineer,300000,24 years old,4,Public,(4.3k Reviews),Bangalore,34
Mindtree,Software Development Engineer,400000,24 years old,4,Public,(4.3k Reviews),Chennai,3
Mindtree,Senior Software Development Engineer,500000,24 years old,4,Public,(4.3k Reviews),Chennai,4
Mindtree,Software Development Engineer In Test (SDET),312000,24 years old,4,Public,(4.3k Reviews),Chennai,2
Mindtree,Software Development Engineer,400000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Software Development Engineer (SDE),400000,24 years old,4,Public,(4.3k Reviews),Hyderabad,2
Mindtree,Software Development Engineer In Test (SDET),400000,24 years old,4,Public,(4.3k Reviews),Pune,2
Mindtree,Senior Software Development Engineer In Test,800000,24 years old,4,Public,(4.3k Reviews),Pune,2
Mindtree,Senior Software Development Engineer,800000,24 years old,4,Public,(4.3k Reviews),Pune,1
Mindtree,Senior Test Engineer - Software Development Engineer In Test,700000,24 years old,4,Public,(4.3k Reviews),Pune,1
Mindtree,Test Engineer,400000,24 years old,4,Public,(4.3k Reviews),Hyderabad,1
Mindtree,Senior Test Engineer,600000,24 years old,4,Public,(4.3k Reviews),Hyderabad,7
Mindtree,Software Test Engineer,300000,24 years old,4,Public,(4.3k Reviews),Hyderabad,6
Mindtree,Test Lead,600000,24 years old,4,Public,(4.3k Reviews),Hyderabad,4
Mindtree,Test Specialist,300000,24 years old,4,Public,(4.3k Reviews),Hyderabad,3
Mindtree,Test Engineer,200000,24 years old,4,Public,(4.3k Reviews),Bangalore,35
Mindtree,Test Engineer Contractor,120000,24 years old,4,Public,(4.3k Reviews),Bangalore,3
Mindtree,Test Engineer,192000,24 years old,4,Public,(4.3k Reviews),Bangalore,2
Mindtree,Senior Test Engineer,300000,24 years old,4,Public,(4.3k Reviews),Bangalore,116
Mindtree,Test Specialist,200000,24 years old,4,Public,(4.3k Reviews),Bangalore,64
Mindtree,Test Lead,300000,24 years old,4,Public,(4.3k Reviews),Bangalore,25
Mindtree,Software Test Engineer,300000,24 years old,4,Public,(4.3k Reviews),Bangalore,24
Mindtree,Test Manager,1200000,24 years old,4,Public,(4.3k Reviews),Bangalore,22
Mindtree,Web Developer,200000,24 years old,4,Public,(4.3k Reviews),Bangalore,3
MMACH Design,Software Development Engineer,500000,0,4.9,Pune + 9 more,(110 Reviews),Bangalore,1
MMACH Design,Software Development Engineer,600000,0,4.9,Pune + 9 more,(110 Reviews),Bangalore,1
Mobikwik,Android Developer,900000,14 years old,3.7,Private,(196 Reviews),New Delhi,2
Mobikwik,Backend Developer,500000,14 years old,3.7,Private,(196 Reviews),New Delhi,1
Mobikwik,Software Development Engineer - Intern,264000,14 years old,3.8,Private,(196 Reviews),New Delhi,1
Mobikwik,Software Development Engineer,800000,14 years old,3.8,Private,(196 Reviews),New Delhi,1
Mobikwik,Software Development Engineer (SDE),300000,14 years old,3.8,Private,(196 Reviews),New Delhi,4
Mobikwik,Software Development Engineer In Test (SDET),600000,14 years old,3.8,Private,(196 Reviews),New Delhi,3
Mobikwik,Software Development Engineer (SDE) - Intern,288000,14 years old,3.8,Private,(196 Reviews),New Delhi,2
Mobikwik,Software Development Engineer I,800000,14 years old,3.8,Private,(196 Reviews),New Delhi,1
Mobileum,Database Administrator,1700000,23 years old,3.8,Private,(229 Reviews),Bangalore,1
Mobileum,Test Engineer,500000,23 years old,3.8,Private,(229 Reviews),Bangalore,1
Model N,Senior Software Development Engineer,100000,24 years old,4.1,Public,(90 Reviews),Hyderabad,1
Moglix,Front End Developer,800000,8 years old,4,Private,(316 Reviews),New Delhi,1
Money View,Android Developer - Intern,468000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,1
Money View,Android Software Engineer,588000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,1
Money View,Backend Developer,1300000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,2
Money View,Backend Developer - Intern,480000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,1
Money View,"Software Engineer, Backend",1200000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,2
Money View,Front End Developer,1600000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,1
Money View,Software Development Engineer (SDE),1100000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,4
Money View,Software Development Engineer,1500000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,2
Money View,Senior Software Development Engineer,1900000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,2
Money View,Software Development Engineer I,100000,51-200 Employees (India),4.5,"Bangalore,Karnataka + 6 more",(70 Reviews),Bangalore,2
Monocept,Test Engineer,216000,11 years old,4,Private,(68 Reviews),Hyderabad,1
Monocept,Software Test Engineer,396000,11 years old,4,Private,(68 Reviews),Hyderabad,2
MoreTasks,Front End Developer - Intern,252000,7 years old,4.5,Private,(135 Reviews),New Delhi,1
Morgan Stanley,Software Development Engineer,1300000,92 years old,4,Private,(899 Reviews),Bangalore,1
Morgan Stanley,Software Development Engineer - Intern,912000,92 years old,4,Private,(899 Reviews),Bangalore,1
Morgan Stanley,Software Development Engineer In Test (SDET),1400000,92 years old,4,Private,(899 Reviews),Mumbai,1
Morgan Stanley,Senior Software Development Engineer In Test,2900000,92 years old,4,Private,(899 Reviews),Mumbai,1
Morgan Stanley,"Manager, Software Development & Engineering",1600000,92 years old,4,Private,(899 Reviews),Mumbai,1
Morningstar,Software Development Engineer (SDE),900000,39 years old,4.2,Private,(650 Reviews),Mumbai,1
MOURI Tech,Middle IOS Developer,1700000,18 years old,3.9,Private,(364 Reviews),Bangalore,1
MOURI Tech,Test Engineer,336000,18 years old,3.9,Private,(364 Reviews),Hyderabad,1
Mphasis,Backend Process,240000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,Database Administrator (Database Administrator),420000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,2
Mphasis,Database Administrator,500000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,Database Developer,400000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,SQL Database Administrator,500000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,SQL-DBA,1200000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,Front End Web Developer,144000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,2
Mphasis,Front End Developer,2040192,25 years old,3.7,Public,(5.7k Reviews),Chennai,1
Mphasis,Front End Web Developer - Intern,144000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,Senior Front End Developer,1300000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,IOS Developer,500000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,IOS Software Developer,400000,25 years old,3.7,Public,(5.7k Reviews),Pune,1
Mphasis,Java Software Developer,300000,25 years old,3.7,Public,(5.7k Reviews),Chennai,2
Mphasis,Java SSE,576000,25 years old,3.7,Public,(5.7k Reviews),Chennai,2
Mphasis,Software Engineer - Java Developer,400000,25 years old,3.7,Public,(5.7k Reviews),Chennai,1
Mphasis,Senior Java Developer,1100000,25 years old,3.7,Public,(5.7k Reviews),Chennai,1
Mphasis,Java Tech Lead,480000,25 years old,3.7,Public,(5.7k Reviews),Chennai,1
Mphasis,Java Spring Boot Developer,1200000,25 years old,3.7,Public,(5.7k Reviews),Chennai,1
Mphasis,Java Developer,500000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,Senior Java Developer,1200000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,2
Mphasis,Java SSE,1100000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,2
Mphasis,Java Software Developer,804000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,Python Developer,300000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,4
Mphasis,Python/Django Developer,500000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,Python Automation - Intern,1000000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,1
Mphasis,Python Developer,588000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,Software Development Engineer,200000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,6
Mphasis,Software Development Engineer,300000,25 years old,3.7,Public,(5.7k Reviews),Chennai,3
Mphasis,Software Development Engineer,288000,25 years old,3.7,Public,(5.7k Reviews),New Delhi,1
Mphasis,Software Development Engineer,900000,25 years old,3.7,Public,(5.7k Reviews),Pune,2
Mphasis,Software Development Engineer In Test (SDET),800000,25 years old,3.7,Public,(5.7k Reviews),Pune,2
Mphasis,Software Development Engineer (SDE) Contractor,324000,25 years old,3.7,Public,(5.7k Reviews),Pune,1
Mphasis,Test Engineer - Contractor,400000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,1
Mphasis,Software Test Engineer,396000,25 years old,3.7,Public,(5.7k Reviews),Hyderabad,2
Mphasis,Test Engineer,200000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,15
Mphasis,Software Test Engineer,200000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,18
Mphasis,Web Developer,500000,25 years old,3.7,Public,(5.7k Reviews),Bangalore,3
MSCI,Software Development Engineer,1700000,54 years old,4.1,Public,(168 Reviews),Mumbai,1
Mu Sigma,Front End Developer,600000,19 years old,3.3,Private,(573 Reviews),Chennai,1
Mu Sigma,Software Development Engineer,700000,19 years old,3.3,Private,(573 Reviews),Mumbai,1
Mu Sigma,Test Engineer,576000,19 years old,3.3,Private,(573 Reviews),Hyderabad,1
Mu Sigma,Web Developer,540000,19 years old,3.3,Private,(573 Reviews),Bangalore,1
Murugappa Group,Senior Android Developer,500000,123 years old,4.2,Private,(200 Reviews),Chennai,1
myGate,Senior Android Developer,1600000,7 years old,3.9,Private,(253 Reviews),Bangalore,1
myGate,Front End Developer,700000,7 years old,3.9,Private,(253 Reviews),Bangalore,3
myGate,Mobile Developer,1400000,7 years old,3.9,Private,(253 Reviews),Bangalore,1
myGate,Software Development Engineer I,800000,7 years old,3.9,Private,(253 Reviews),Bangalore,2
Myntra,Backend Software Engineer At Myntra,1700000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,2
Myntra,Software Development Engineer In Test (SDET),1000000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,2
Myntra,Software Development Engineer (SDE),1500000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,10
Myntra,Software Development Engineer,1800000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,6
Myntra,Engineer - Software Development,100000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,2
Myntra,Software Development Engineer - Intern,588000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,2
Myntra,Software Development Engineer (SDE) - Intern,600000,16 years old,4.1,Private,(1.4k Reviews),Bangalore,3
Myntra,Software Development Engineer (SDE),1300000,16 years old,4.1,Private,(1.4k Reviews),Hyderabad,1
Myntra,Software Development Engineer (SDE) - Intern,684000,16 years old,4.1,Private,(1.4k Reviews),Hyderabad,1
Myntra,Software Development Engineer (SDE),2700000,16 years old,4.1,Private,(1.4k Reviews),Mumbai,1
Myntra,Software Development Engineer,2900000,16 years old,4.1,Private,(1.4k Reviews),New Delhi,1
Myntra,Software Development Engineer,240000,16 years old,4.1,Private,(1.4k Reviews),New Delhi,1
Myntra,Software Development Engineer (SDE),1000000,16 years old,4.1,Private,(1.4k Reviews),New Delhi,1
N+A,Java Developer,660000,0,3.7,Los Angeles + 35 more,(168 Reviews),Chennai,1
Nagarro,Backend Developer,200000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,2
Nagarro,IOS Developer,756000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,2
Nagarro,Senior IOS Developer,1100000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,4
Nagarro,IOS Applications Developer,700000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,1
Nagarro,Tech Lead - IOS,2100000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,1
Nagarro,Senior Java Developer,1700000,27 years old,4.2,Private,(2.9k Reviews),Hyderabad,1
Nagarro,Software Development Engineer,500000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,3
Nagarro,Software Development Engineer - Intern,156000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,2
Nagarro,Software Development Engineer (SDE),300000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,5
Nagarro,Software Development Engineer I,500000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,1
Nagarro,Software Development Engineer (SDE) - Intern,240000,27 years old,4.2,Private,(2.9k Reviews),New Delhi,1
Nagravision,Senior Front End Developer,100000,16 years old,3.8,Private,(83 Reviews),Bangalore,1
Nagravision,Test Engineer,500000,16 years old,3.8,Private,(83 Reviews),Bangalore,1
Narayana Health,Test Engineer,1000000,10k-50k Employees (India),4.2,"Bangalore/Bengaluru,Karnataka + 49 more",(1.2k Reviews),Bangalore,1
NatWest Group,Front End Developer,1500000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),New Delhi,1
NatWest Group,Software Development Engineer,800000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),Chennai,2
NatWest Group,Software Development Engineer - Intern,312000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),Chennai,1
NatWest Group,Software Development Engineer,1000000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),New Delhi,3
NatWest Group,Software Development Engineer - Intern,288000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),New Delhi,1
NatWest Group,Software Development Engineer (SDE),1000000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),New Delhi,1
NatWest Group,Test Engineer,1500000,10k-50k Employees (India),3.9,Government,(2.2k Reviews),Hyderabad,1
NDTV,Front End Developer - Intern,456000,34 years old,3.6,Private,(112 Reviews),Chennai,1
Neilsoft,Software Development Engineer (SDE) II,600000,30 years old,3.6,Private,(215 Reviews),Pune,1
NeoGrowth Credit,Software Development Engineer,1100000,10 years old,4.5,Private,(240 Reviews),Bangalore,3
NeoGrowth Credit,Software Development Engineer (SDE),100000,10 years old,4.5,Private,(240 Reviews),Bangalore,2
NeoSOFT,Backend Developer,300000,27 years old,3.8,Private,(753 Reviews),New Delhi,1
NeoSoft,Front End Developer,300000,27 years old,3,Private,(753 Reviews),Pune,1
NeoSOFT,IOS Software Developer,300000,27 years old,3.8,Private,(753 Reviews),Pune,1
NeoSOFT,Software Development Engineer,168000,27 years old,3.8,Private,(753 Reviews),Mumbai,1
NeoSOFT,Software Development Engineer (SDE),300000,27 years old,3.8,Private,(753 Reviews),Pune,1
NetApp,Senior Python Developer,1700000,31 years old,4.2,Private,(247 Reviews),Bangalore,1
NetApp,Software Development Engineer,2900000,31 years old,4.3,Private,(247 Reviews),Bangalore,1
NetApp,Test Engineer,1100000,31 years old,4.2,Private,(247 Reviews),Bangalore,1
NetConnectGlobal,Database Administrator,800000,26 years old,3.9,Private,(337 Reviews),Bangalore,1
Netmeds.com,Android Developer,348000,8 years old,4.1,Private,(251 Reviews),Chennai,1
Network 18,Software Development Engineer,624000,30 years old,3.5,Private,(170 Reviews),Mumbai,2
Network 18,Software Development Engineer II,1300000,30 years old,3.5,Private,(170 Reviews),Mumbai,2
Network 18,Software Development Engineer I,1000000,30 years old,3.5,Private,(170 Reviews),Mumbai,1
Netxcell,Test Engineer,300000,23 years old,3.5,Private,(80 Reviews),Hyderabad,3
NGA HR,Senior Java Developer,1600000,54 years old,3.6,Private,(187 Reviews),Hyderabad,1
NGA HR,Senior Software Development Engineer,1200000,54 years old,3.6,Private,(187 Reviews),Hyderabad,1
Nielsen,Senior Backend Engineer,2600000,100 years old,3.8,Private,(777 Reviews),Chennai,1
Nielsen,Software Development Engineer In Test (SDET),400000,100 years old,3.8,Private,(777 Reviews),Kerala,1
NIIT,Android Developer,120000,42 years old,3.7,Public,(992 Reviews),Bangalore,1
NIIT,IOS Developer,200000,42 years old,3.7,Public,(992 Reviews),Bangalore,1
NIIT,Java Trainer,636000,42 years old,3.7,Public,(992 Reviews),Chennai,1
NIIT,Software Development Engineer (SDE),500000,42 years old,3.7,Public,(992 Reviews),New Delhi,1
NIKE,Senior Database Administrator,300000,59 years old,4.1,Public,(144 Reviews),Bangalore,1
Nilkamal,Software Development Engineer In Test (SDET),1032000,42 years old,4,Public,(670 Reviews),Mumbai,1
ninjacart,Android Software Engineer,2000000,8 years old,3.2,Private,(1.3k Reviews),Bangalore,1
ninjacart,Software Development Engineer I,1000000,8 years old,3.2,Private,(1.3k Reviews),Bangalore,3
ninjacart,Software Development Engineer - Intern,252000,8 years old,3.2,Private,(1.3k Reviews),Bangalore,1
ninjacart,Software Development Engineer (SDE),800000,8 years old,3.2,Private,(1.3k Reviews),Bangalore,10
Nitor Infotech,Jr iOS developer,312000,17 years old,4.2,Private,(96 Reviews),Pune,1
Nitor Infotech,Senior Analyst (IOS/IPhone),900000,17 years old,4.2,Private,(96 Reviews),Pune,1
Nityo Infotech,Android Developer,800000,17 years old,3.7,Private,(513 Reviews),New Delhi,1
Nityo Infotech,"Lead UI Designer, Magento Front-end Developer",9900000,17 years old,3.7,Private,(513 Reviews),Bangalore,1
Nityo Infotech,Mobile Developer,588000,17 years old,3.7,Private,(513 Reviews),Bangalore,1
Nityo Infotech,Software Development Engineer In Test (SDET),500000,17 years old,3.8,Private,(513 Reviews),Hyderabad,1
NLB Services,IOS Developer,600000,16 years old,4.1,Private,(407 Reviews),New Delhi,1
NoBroker,Backend Developer,600000,9 years old,3.7,Private,(1.2k Reviews),Bangalore,1
NoBroker,"Software Engineer, Backend",1300000,9 years old,3.7,Private,(1.2k Reviews),Bangalore,1
NoBroker,Software Development Engineer,1200000,9 years old,3.7,Private,(1.2k Reviews),Bangalore,3
NoBroker,Software Development Engineer (SDE),800000,9 years old,3.7,Private,(1.2k Reviews),Bangalore,2
NoBrokerHood,Software Development Engineer,1200000,0,4.3,Bengaluru/Bangalore + 22 more,(494 Reviews),Bangalore,1
Nokia,Engineer Software Development,900000,158 years old,4.1,Private,(3.5k Reviews),Bangalore,3
Nokia,Software Development Engineer - Intern,288000,158 years old,4.1,Private,(3.5k Reviews),Bangalore,1
Nokia,Software Development Engineer,1200000,158 years old,4.1,Private,(3.5k Reviews),Bangalore,22
Nokia,Senior Software Development Engineer,900000,158 years old,4.1,Private,(3.5k Reviews),Bangalore,3
Nokia,Software Development Engineer (SDE) II,1000000,158 years old,4.1,Private,(3.5k Reviews),Chennai,1
Nokia,Software Development Engineer - Intern,300000,158 years old,4.1,Private,(3.5k Reviews),New Delhi,2
Nokia,Software Development Engineer (SDE) - Intern,180000,158 years old,4.1,Private,(3.5k Reviews),New Delhi,1
Nokia,Software Development Engineer (SDE),1000000,158 years old,4.1,Private,(3.5k Reviews),Pune,1
Nokia,Test Engineer,700000,158 years old,4.1,Private,(3.5k Reviews),Bangalore,13
Nokia,Web Developer,200000,158 years old,4.1,Private,(3.5k Reviews),Bangalore,1
Nomura Holdings,Software Development Engineer (SDE),900000,14 years old,4,Public,(380 Reviews),Mumbai,1
Northern Trust,Software Development Engineer In Test (SDET) II - Contractor,2100000,0,3.9,Bengaluru/Bangalore + 5 more,(409 Reviews),Pune,1
Nous Infosystems,Android Developer,500000,27 years old,4,Private,(217 Reviews),Bangalore,1
Nous Infosystems,Database Administrator,700000,27 years old,4,Private,(217 Reviews),Bangalore,1
Nous Infosystems,Front End Developer,1100000,27 years old,4,Private,(217 Reviews),Bangalore,1
Nous Infosystems,IOS Applications Developer,204000,27 years old,4,Private,(217 Reviews),Bangalore,1
Nous Infosystems,IOS Engineer,2300000,27 years old,4,Private,(217 Reviews),Bangalore,1
Nous Infosystems,Test Engineer,400000,27 years old,4,Private,(217 Reviews),Bangalore,5
Novartis,Front End Designer,700000,1k-5k Employees (India),4.2,Switzerland + 56 more,(1.2k Reviews),Hyderabad,2
Novartis,Software Development Engineer In Test (SDET) II,3300000,1k-5k Employees (India),4.2,Switzerland + 56 more,(1.2k Reviews),Madhya Pradesh,1
Novo Nordisk,Oracle Database Administrator,800000,100 years old,4.2,Private,(695 Reviews),Bangalore,1
NTT DATA,Database Administrator,400000,35 years old,3.8,Private,(5k Reviews),Bangalore,2
NTT DATA,Oracle Database Administrator,100000,35 years old,3.8,Private,(5k Reviews),Bangalore,2
NTT DATA,Database Administrator (Database Administrator),400000,35 years old,3.8,Private,(5k Reviews),Bangalore,2
NTT DATA,SQL Database Administrator,300000,35 years old,3.8,Private,(5k Reviews),Bangalore,2
NTT DATA,SQL-DBA,600000,35 years old,3.8,Private,(5k Reviews),Bangalore,1
NTT DATA,Oracle Applications Database Administrator (Database Administrator),1300000,35 years old,3.8,Private,(5k Reviews),Bangalore,1
NTT DATA,UI Developer/Front End Developer,1200000,35 years old,3.8,Private,(5k Reviews),Bangalore,1
NTT DATA,Front End Developer,400000,35 years old,3.8,Private,(5k Reviews),Hyderabad,1
NTT DATA,IOS Applications Developer,500000,35 years old,3.8,Private,(5k Reviews),New Delhi,1
NTT DATA,Junior Java Developer,168000,35 years old,3.8,Private,(5k Reviews),Chennai,1
NTT DATA,Java Developer,156000,35 years old,3.8,Private,(5k Reviews),Hyderabad,2
NTT DATA,Senior Java Developer,800000,35 years old,3.8,Private,(5k Reviews),Hyderabad,1
NTT DATA,Java Full Stack Developer,1000000,35 years old,3.8,Private,(5k Reviews),Hyderabad,1
NTT DATA,Python Developer,800000,35 years old,3.8,Private,(5k Reviews),Bangalore,1
